id,score,skill_id,student_id
1664,0,19,48
1665,0,20,48
1666,0,21,48
1667,0,22,48
1668,0,23,48
1669,0,24,48
1670,54,25,48
1671,0,26,48
1672,0,27,48
1673,0,28,48
1674,0,29,48
1675,0,30,48
1676,0,31,48
1677,0,32,48
1678,61,33,48
1679,0,34,48
1680,0,35,48
1681,0,1,49
1682,0,2,49
1683,0,3,49
1684,0,4,49
1685,0,5,49
1686,0,6,49
1687,0,7,49
1688,0,8,49
1689,0,9,49
1690,0,10,49
1691,0,11,49
1692,0,12,49
1693,0,13,49
1694,0,14,49
1695,0,15,49
1696,0,16,49
1697,0,17,49
1698,26,18,49
1699,0,19,49
1700,0,20,49
1701,0,21,49
1702,0,22,49
1703,0,23,49
1704,0,24,49
1705,0,25,49
1706,0,26,49
1707,0,27,49
1708,0,28,49
1709,0,29,49
1710,0,30,49
1711,0,31,49
1712,0,32,49
1713,0,33,49
1714,0,34,49
1715,0,35,49
1716,0,1,50
1717,95,2,50
1718,0,3,50
1719,0,4,50
1720,0,5,50
1721,0,6,50
1722,17,7,50
1723,0,8,50
1724,0,9,50
1725,65,10,50
1726,0,11,50
1727,0,12,50
1728,0,13,50
1729,0,14,50
1730,0,15,50
1731,0,16,50
1732,0,17,50
1733,0,18,50
1734,0,19,50
1735,0,20,50
1736,0,21,50
1737,0,22,50
1738,0,23,50
1739,0,24,50
1740,0,25,50
1741,0,26,50
1742,0,27,50
1743,0,28,50
1744,0,29,50
1745,0,30,50
1746,0,31,50
1747,0,32,50
1748,0,33,50
1749,82,34,50
1750,0,35,50
1751,0,1,51
1752,0,2,51
1753,0,3,51
1754,0,4,51
1755,0,5,51
1756,0,6,51
1757,0,7,51
1758,0,8,51
1759,0,9,51
1760,0,10,51
1761,19,11,51
1762,0,12,51
1763,0,13,51
1764,0,14,51
1765,0,15,51
1766,0,16,51
1767,0,17,51
1768,39,18,51
1769,0,19,51
1770,0,20,51
1771,0,21,51
1772,0,22,51
1773,0,23,51
1774,77,24,51
1775,0,25,51
1776,0,26,51
1777,0,27,51
1778,0,28,51
1779,0,29,51
1780,0,30,51
1781,0,31,51
1782,0,32,51
1783,0,33,51
1784,3,34,51
1785,0,35,51
1786,84,1,52
1787,45,2,52
1788,0,3,52
1789,0,4,52
1790,0,5,52
1791,65,6,52
1792,0,7,52
1793,58,8,52
1794,0,9,52
1795,0,10,52
1796,0,11,52
1797,73,12,52
1798,0,13,52
1799,0,14,52
1800,0,15,52
1801,95,16,52
1802,0,17,52
1803,0,18,52
1804,0,19,52
1805,0,20,52
1806,9,21,52
1807,0,22,52
1808,0,23,52
1809,0,24,52
1810,31,25,52
1811,6,26,52
1812,0,27,52
1813,0,28,52
1814,0,29,52
1815,51,30,52
1816,0,31,52
1817,0,32,52
1818,33,33,52
1819,0,34,52
1820,0,35,52
1821,11,1,53
1822,0,2,53
1823,0,3,53
1824,0,4,53
1825,0,5,53
1826,0,6,53
1827,0,7,53
1828,0,8,53
1829,0,9,53
1830,25,10,53
1831,0,11,53
1832,0,12,53
1833,0,13,53
1834,55,14,53
1835,0,15,53
1836,0,16,53
1837,0,17,53
1838,30,18,53
1839,0,19,53
1840,35,20,53
1841,0,21,53
1842,59,22,53
1843,0,23,53
1844,0,24,53
1845,0,25,53
1846,0,26,53
1847,0,27,53
1848,6,28,53
1849,0,29,53
1850,0,30,53
1851,0,31,53
1852,64,32,53
1853,0,33,53
1854,4,34,53
1855,0,35,53
1856,0,1,54
1857,0,2,54
1858,0,3,54
1859,55,4,54
1860,61,5,54
1861,0,6,54
1862,0,7,54
1863,0,8,54
1864,0,9,54
1865,0,10,54
1866,0,11,54
1867,0,12,54
1868,0,13,54
1869,0,14,54
1870,7,15,54
1871,0,16,54
1872,0,17,54
1873,97,18,54
1874,0,19,54
1875,0,20,54
1876,0,21,54
1877,0,22,54
1878,0,23,54
1879,0,24,54
1880,0,25,54
1881,5,26,54
1882,0,27,54
1883,38,28,54
1884,0,29,54
1885,0,30,54
1886,0,31,54
1887,0,32,54
1888,0,33,54
1889,0,34,54
1890,63,35,54
1891,93,1,55
1892,0,2,55
1893,0,3,55
1894,0,4,55
1895,0,5,55
1896,0,6,55
1897,7,7,55
1898,65,8,55
1899,0,9,55
1900,0,10,55
1901,0,11,55
1902,55,12,55
1903,0,13,55
1904,40,14,55
1905,29,15,55
1906,0,16,55
1907,0,17,55
1908,68,18,55
1909,30,19,55
1910,0,20,55
1911,0,21,55
1912,0,22,55
1913,0,23,55
1914,55,24,55
1915,5,25,55
1916,0,26,55
1917,0,27,55
1918,0,28,55
1919,0,29,55
1920,85,30,55
1921,42,31,55
1922,0,32,55
1923,0,33,55
1924,0,34,55
1925,0,35,55
1926,0,1,56
1927,0,2,56
1928,0,3,56
1929,0,4,56
1930,0,5,56
1931,0,6,56
1932,90,7,56
1933,27,8,56
1934,0,9,56
1935,0,10,56
1936,0,11,56
1937,0,12,56
1938,55,13,56
1939,2,14,56
1940,0,15,56
1941,0,16,56
1942,0,17,56
1943,42,18,56
1944,83,19,56
1945,0,20,56
1946,0,21,56
1947,0,22,56
1948,0,23,56
1949,0,24,56
1950,65,25,56
1951,0,26,56
1952,97,27,56
1953,34,28,56
1954,0,29,56
1955,0,30,56
1956,0,31,56
1957,87,32,56
1958,10,33,56
1959,0,34,56
1960,34,35,56
1961,0,1,57
1962,16,2,57
1963,0,3,57
1964,0,4,57
1965,0,5,57
1966,0,6,57
1967,0,7,57
1968,0,8,57
1969,0,9,57
1970,0,10,57
1971,0,11,57
1972,0,12,57
1973,0,13,57
1974,0,14,57
1975,0,15,57
1976,0,16,57
1977,0,17,57
1978,0,18,57
1979,0,19,57
1980,0,20,57
1981,24,21,57
1982,0,22,57
1983,0,23,57
1984,0,24,57
1985,0,25,57
1986,0,26,57
1987,0,27,57
1988,0,28,57
1989,0,29,57
1990,0,30,57
1991,0,31,57
1992,0,32,57
1993,0,33,57
1994,0,34,57
1995,0,35,57
1996,0,1,58
1997,0,2,58
1998,33,3,58
1999,0,4,58
2000,0,5,58
2001,0,6,58
2002,0,7,58
2003,0,8,58
2004,29,9,58
2005,0,10,58
2006,0,11,58
2007,0,12,58
2008,0,13,58
2009,0,14,58
2010,49,15,58
2011,0,16,58
2012,0,17,58
2013,0,18,58
2014,0,19,58
2015,66,20,58
2016,24,21,58
2017,0,22,58
2018,0,23,58
2019,68,24,58
2020,0,25,58
2021,85,26,58
2022,0,27,58
2023,0,28,58
2024,58,29,58
2025,71,30,58
2026,0,31,58
2027,53,32,58
2028,0,33,58
2029,41,34,58
2030,0,35,58
2031,1,1,59
2032,88,2,59
2033,0,3,59
2034,0,4,59
2035,0,5,59
2036,0,6,59
2037,70,7,59
2038,0,8,59
2039,83,9,59
2040,44,10,59
2041,0,11,59
2042,0,12,59
2043,0,13,59
2044,0,14,59
2045,0,15,59
2046,0,16,59
2047,0,17,59
2048,0,18,59
2049,0,19,59
2050,72,20,59
2051,78,21,59
2052,0,22,59
2053,0,23,59
2054,51,24,59
2055,0,25,59
2056,56,26,59
2057,87,27,59
2058,0,28,59
2059,0,29,59
2060,64,30,59
2061,22,31,59
2062,0,32,59
2063,0,33,59
2064,99,34,59
2065,0,35,59
2066,0,1,60
2067,0,2,60
2068,0,3,60
2069,84,4,60
2070,0,5,60
2071,22,6,60
2072,0,7,60
2073,0,8,60
2074,92,9,60
2075,0,10,60
2076,0,11,60
2077,16,12,60
2078,0,13,60
2079,0,14,60
2080,0,15,60
2081,0,16,60
2082,0,17,60
2083,0,18,60
2084,0,19,60
2085,0,20,60
2086,0,21,60
2087,0,22,60
2088,51,23,60
2089,79,24,60
2090,0,25,60
2091,0,26,60
2092,41,27,60
2093,0,28,60
2094,0,29,60
2095,0,30,60
2096,0,31,60
2097,64,32,60
2098,5,33,60
2099,0,34,60
2100,90,35,60
2101,0,1,61
2102,23,2,61
2103,0,3,61
2104,96,4,61
2105,50,5,61
2106,0,6,61
2107,19,7,61
2108,0,8,61
2109,0,9,61
2110,37,10,61
2111,0,11,61
2112,0,12,61
2113,31,13,61
2114,0,14,61
2115,80,15,61
2116,0,16,61
2117,0,17,61
2118,0,18,61
2119,0,19,61
2120,0,20,61
2121,0,21,61
2122,0,22,61
2123,0,23,61
2124,0,24,61
2125,0,25,61
2126,0,26,61
2127,0,27,61
2128,0,28,61
2129,0,29,61
2130,0,30,61
2131,25,31,61
2132,0,32,61
2133,0,33,61
2134,0,34,61
2135,0,35,61
2136,7,1,62
2137,26,2,62
2138,0,3,62
2139,0,4,62
2140,0,5,62
2141,0,6,62
2142,0,7,62
2143,21,8,62
2144,0,9,62
2145,48,10,62
2146,0,11,62
2147,22,12,62
2148,52,13,62
2149,0,14,62
2150,94,15,62
2151,6,16,62
2152,95,17,62
2153,0,18,62
2154,89,19,62
2155,0,20,62
2156,0,21,62
2157,72,22,62
2158,0,23,62
2159,0,24,62
2160,92,25,62
2161,96,26,62
2162,15,27,62
2163,0,28,62
2164,84,29,62
2165,5,30,62
2166,0,31,62
2167,93,32,62
2168,0,33,62
2169,0,34,62
2170,48,35,62
2171,0,1,63
2172,0,2,63
2173,0,3,63
2174,0,4,63
2175,0,5,63
2176,0,6,63
2177,0,7,63
2178,0,8,63
2179,97,9,63
2180,29,10,63
2181,0,11,63
2182,0,12,63
2183,0,13,63
2184,0,14,63
2185,0,15,63
2186,86,16,63
2187,0,17,63
2188,0,18,63
2189,0,19,63
2190,64,20,63
2191,0,21,63
2192,0,22,63
2193,0,23,63
2194,18,24,63
2195,0,25,63
2196,0,26,63
2197,82,27,63
2198,0,28,63
2199,0,29,63
2200,47,30,63
2201,0,31,63
2202,0,32,63
2203,82,33,63
2204,67,34,63
2205,0,35,63
2206,0,1,64
2207,0,2,64
2208,0,3,64
2209,0,4,64
2210,9,5,64
2211,0,6,64
2212,30,7,64
2213,0,8,64
2214,0,9,64
2215,45,10,64
2216,0,11,64
2217,0,12,64
2218,0,13,64
2219,0,14,64
2220,0,15,64
2221,57,16,64
2222,0,17,64
2223,0,18,64
2224,0,19,64
2225,80,20,64
2226,57,21,64
2227,0,22,64
2228,0,23,64
2229,0,24,64
2230,0,25,64
2231,83,26,64
2232,0,27,64
2233,0,28,64
2234,0,29,64
2235,23,30,64
2236,0,31,64
2237,0,32,64
2238,0,33,64
2239,0,34,64
2240,0,35,64
2241,99,1,65
2242,0,2,65
2243,60,3,65
2244,0,4,65
2245,97,5,65
2246,67,6,65
2247,0,7,65
2248,11,8,65
2249,0,9,65
2250,55,10,65
2251,0,11,65
2252,22,12,65
2253,61,13,65
2254,86,14,65
2255,0,15,65
2256,0,16,65
2257,0,17,65
2258,100,18,65
2259,0,19,65
2260,0,20,65
2261,0,21,65
2262,0,22,65
2263,14,23,65
2264,0,24,65
2265,0,25,65
2266,0,26,65
2267,53,27,65
2268,7,28,65
2269,73,29,65
2270,0,30,65
2271,68,31,65
2272,0,32,65
2273,0,33,65
2274,0,34,65
2275,71,35,65
2276,0,1,66
2277,0,2,66
2278,0,3,66
2279,0,4,66
2280,0,5,66
2281,0,6,66
2282,27,7,66
2283,0,8,66
2284,0,9,66
2285,0,10,66
2286,24,11,66
2287,0,12,66
2288,0,13,66
2289,0,14,66
2290,0,15,66
2291,12,16,66
2292,0,17,66
2293,0,18,66
2294,0,19,66
2295,0,20,66
2296,0,21,66
2297,0,22,66
2298,23,23,66
2299,0,24,66
2300,0,25,66
2301,0,26,66
2302,0,27,66
2303,0,28,66
2304,0,29,66
2305,0,30,66
2306,0,31,66
2307,0,32,66
2308,0,33,66
2309,0,34,66
2310,0,35,66
2311,0,1,67
2312,0,2,67
2313,0,3,67
2314,0,4,67
2315,0,5,67
2316,4,6,67
2317,0,7,67
2318,0,8,67
2319,45,9,67
2320,0,10,67
2321,0,11,67
2322,0,12,67
2323,9,13,67
2324,0,14,67
2325,0,15,67
2326,0,16,67
2327,0,17,67
2328,0,18,67
2329,0,19,67
2330,0,20,67
2331,0,21,67
2332,0,22,67
2333,0,23,67
2334,0,24,67
2335,0,25,67
2336,0,26,67
2337,34,27,67
2338,0,28,67
2339,0,29,67
2340,0,30,67
2341,40,31,67
2342,96,32,67
2343,0,33,67
2344,39,34,67
2345,16,35,67
2346,0,1,68
2347,0,2,68
2348,0,3,68
2349,95,4,68
2350,0,5,68
2351,0,6,68
2352,59,7,68
2353,0,8,68
2354,0,9,68
2355,0,10,68
2356,0,11,68
2357,0,12,68
2358,0,13,68
2359,0,14,68
2360,0,15,68
2361,27,16,68
2362,0,17,68
2363,0,18,68
2364,0,19,68
2365,0,20,68
2366,2,21,68
2367,79,22,68
2368,0,23,68
2369,0,24,68
2370,0,25,68
2371,0,26,68
2372,0,27,68
2373,83,28,68
2374,48,29,68
2375,0,30,68
2376,0,31,68
2377,0,32,68
2378,59,33,68
2379,0,34,68
2380,0,35,68
2381,0,1,69
2382,0,2,69
2383,0,3,69
2384,0,4,69
2385,0,5,69
2386,0,6,69
2387,0,7,69
2388,0,8,69
2389,0,9,69
2390,0,10,69
2391,0,11,69
2392,0,12,69
2393,0,13,69
2394,21,14,69
2395,62,15,69
2396,0,16,69
2397,0,17,69
2398,37,18,69
2399,0,19,69
2400,29,20,69
2401,0,21,69
2402,0,22,69
2403,84,23,69
2404,0,24,69
2405,0,25,69
2406,0,26,69
2407,0,27,69
2408,0,28,69
2409,0,29,69
2410,0,30,69
2411,0,31,69
2412,0,32,69
2413,0,33,69
2414,94,34,69
2415,58,35,69
2416,34,1,70
2417,77,2,70
2418,0,3,70
2419,0,4,70
2420,0,5,70
2421,0,6,70
2422,0,7,70
2423,0,8,70
2424,0,9,70
2425,68,10,70
2426,0,11,70
2427,0,12,70
2428,69,13,70
2429,0,14,70
2430,42,15,70
2431,61,16,70
2432,0,17,70
2433,0,18,70
2434,0,19,70
2435,0,20,70
2436,0,21,70
2437,0,22,70
2438,0,23,70
2439,0,24,70
2440,26,25,70
2441,0,26,70
2442,0,27,70
2443,0,28,70
2444,0,29,70
2445,0,30,70
2446,0,31,70
2447,31,32,70
2448,59,33,70
2449,0,34,70
2450,0,35,70
2451,0,1,71
2452,0,2,71
2453,0,3,71
2454,0,4,71
2455,36,5,71
2456,0,6,71
2457,0,7,71
2458,0,8,71
2459,96,9,71
2460,0,10,71
2461,0,11,71
2462,0,12,71
2463,0,13,71
2464,92,14,71
2465,0,15,71
2466,80,16,71
2467,0,17,71
2468,56,18,71
2469,0,19,71
2470,0,20,71
2471,97,21,71
2472,0,22,71
2473,0,23,71
2474,0,24,71
2475,0,25,71
2476,0,26,71
2477,0,27,71
2478,0,28,71
2479,0,29,71
2480,0,30,71
2481,31,31,71
2482,0,32,71
2483,0,33,71
2484,0,34,71
2485,0,35,71
2486,0,1,72
2487,0,2,72
2488,0,3,72
2489,21,4,72
2490,0,5,72
2491,0,6,72
2492,25,7,72
2493,0,8,72
2494,0,9,72
2495,0,10,72
2496,0,11,72
2497,0,12,72
2498,0,13,72
2499,17,14,72
2500,0,15,72
2501,74,16,72
2502,0,17,72
2503,0,18,72
2504,12,19,72
2505,0,20,72
2506,0,21,72
2507,0,22,72
2508,92,23,72
2509,0,24,72
2510,0,25,72
2511,0,26,72
2512,0,27,72
2513,0,28,72
2514,0,29,72
2515,0,30,72
2516,0,31,72
2517,0,32,72
2518,0,33,72
2519,0,34,72
2520,0,35,72
2521,32,1,73
2522,0,2,73
2523,22,3,73
2524,0,4,73
2525,0,5,73
2526,0,6,73
2527,0,7,73
2528,78,8,73
2529,0,9,73
2530,0,10,73
2531,0,11,73
2532,0,12,73
2533,89,13,73
2534,0,14,73
2535,0,15,73
2536,0,16,73
2537,13,17,73
2538,85,18,73
2539,0,19,73
2540,0,20,73
2541,20,21,73
2542,0,22,73
2543,17,23,73
2544,18,24,73
2545,0,25,73
2546,79,26,73
2547,79,27,73
2548,4,28,73
2549,36,29,73
2550,0,30,73
2551,0,31,73
2552,0,32,73
2553,0,33,73
2554,0,34,73
2555,70,35,73
2556,85,1,74
2557,0,2,74
2558,6,3,74
2559,0,4,74
2560,0,5,74
2561,56,6,74
2562,0,7,74
2563,0,8,74
2564,0,9,74
2565,0,10,74
2566,16,11,74
2567,0,12,74
2568,91,13,74
2569,12,14,74
2570,24,15,74
2571,19,16,74
2572,8,17,74
2573,0,18,74
2574,57,19,74
2575,75,20,74
2576,0,21,74
2577,0,22,74
2578,93,23,74
2579,0,24,74
2580,0,25,74
2581,0,26,74
2582,18,27,74
2583,43,28,74
2584,0,29,74
2585,33,30,74
2586,0,31,74
2587,3,32,74
2588,0,33,74
2589,0,34,74
2590,10,35,74
2591,0,1,75
2592,0,2,75
2593,82,3,75
2594,0,4,75
2595,0,5,75
2596,0,6,75
2597,16,7,75
2598,0,8,75
2599,0,9,75
2600,0,10,75
2601,0,11,75
2602,0,12,75
2603,0,13,75
2604,0,14,75
2605,0,15,75
2606,0,16,75
2607,0,17,75
2608,0,18,75
2609,0,19,75
2610,52,20,75
2611,0,21,75
2612,0,22,75
2613,0,23,75
2614,0,24,75
2615,0,25,75
2616,0,26,75
2617,28,27,75
2618,0,28,75
2619,0,29,75
2620,80,30,75
2621,58,31,75
2622,70,32,75
2623,0,33,75
2624,56,34,75
2625,0,35,75
2626,0,1,76
2627,0,2,76
2628,0,3,76
2629,27,4,76
2630,0,5,76
2631,0,6,76
2632,0,7,76
2633,0,8,76
2634,0,9,76
2635,0,10,76
2636,0,11,76
2637,0,12,76
2638,0,13,76
2639,0,14,76
2640,0,15,76
2641,0,16,76
2642,0,17,76
2643,0,18,76
2644,0,19,76
2645,21,20,76
2646,0,21,76
2647,0,22,76
2648,52,23,76
2649,0,24,76
2650,0,25,76
2651,0,26,76
2652,42,27,76
2653,0,28,76
2654,0,29,76
2655,0,30,76
2656,0,31,76
2657,44,32,76
2658,0,33,76
2659,0,34,76
2660,0,35,76
2661,0,1,77
2662,24,2,77
2663,72,3,77
2664,28,4,77
2665,0,5,77
2666,0,6,77
2667,0,7,77
2668,0,8,77
2669,0,9,77
2670,0,10,77
2671,61,11,77
2672,0,12,77
2673,0,13,77
2674,0,14,77
2675,0,15,77
2676,45,16,77
2677,0,17,77
2678,0,18,77
2679,32,19,77
2680,0,20,77
2681,0,21,77
2682,0,22,77
2683,0,23,77
2684,85,24,77
2685,0,25,77
2686,45,26,77
2687,29,27,77
2688,0,28,77
2689,96,29,77
2690,0,30,77
2691,0,31,77
2692,0,32,77
2693,37,33,77
2694,0,34,77
2695,77,35,77
2696,0,1,78
2697,0,2,78
2698,0,3,78
2699,0,4,78
2700,0,5,78
2701,0,6,78
2702,0,7,78
2703,0,8,78
2704,0,9,78
2705,0,10,78
2706,0,11,78
2707,50,12,78
2708,0,13,78
2709,0,14,78
2710,0,15,78
2711,0,16,78
2712,0,17,78
2713,0,18,78
2714,0,19,78
2715,69,20,78
2716,27,21,78
2717,0,22,78
2718,0,23,78
2719,0,24,78
2720,0,25,78
2721,31,26,78
2722,0,27,78
2723,0,28,78
2724,0,29,78
2725,0,30,78
2726,0,31,78
2727,0,32,78
2728,0,33,78
2729,0,34,78
2730,0,35,78
2731,0,1,79
2732,0,2,79
2733,24,3,79
2734,0,4,79
2735,0,5,79
2736,0,6,79
2737,0,7,79
2738,0,8,79
2739,0,9,79
2740,0,10,79
2741,0,11,79
2742,0,12,79
2743,0,13,79
2744,8,14,79
2745,0,15,79
2746,0,16,79
2747,0,17,79
2748,0,18,79
2749,0,19,79
2750,0,20,79
2751,0,21,79
2752,0,22,79
2753,68,23,79
2754,0,24,79
2755,0,25,79
2756,0,26,79
2757,0,27,79
2758,0,28,79
2759,0,29,79
2760,10,30,79
2761,0,31,79
2762,0,32,79
2763,0,33,79
2764,22,34,79
2765,0,35,79
2766,0,1,80
2767,0,2,80
2768,0,3,80
2769,0,4,80
2770,0,5,80
2771,0,6,80
2772,0,7,80
2773,0,8,80
2774,0,9,80
2775,0,10,80
2776,0,11,80
2777,77,12,80
2778,0,13,80
2779,0,14,80
2780,0,15,80
2781,0,16,80
2782,0,17,80
2783,36,18,80
2784,0,19,80
2785,0,20,80
2786,0,21,80
2787,0,22,80
2788,0,23,80
2789,0,24,80
2790,0,25,80
2791,0,26,80
2792,0,27,80
2793,0,28,80
2794,0,29,80
2795,0,30,80
2796,0,31,80
2797,0,32,80
2798,0,33,80
2799,0,34,80
2800,0,35,80
2801,0,1,81
2802,0,2,81
2803,0,3,81
2804,0,4,81
2805,45,5,81
2806,17,6,81
2807,0,7,81
2808,45,8,81
2809,0,9,81
2810,0,10,81
2811,0,11,81
2812,0,12,81
2813,0,13,81
2814,0,14,81
2815,0,15,81
2816,20,16,81
2817,0,17,81
2818,31,18,81
2819,0,19,81
2820,0,20,81
2821,0,21,81
2822,0,22,81
2823,0,23,81
2824,0,24,81
2825,68,25,81
2826,0,26,81
2827,0,27,81
2828,0,28,81
2829,53,29,81
2830,0,30,81
2831,0,31,81
2832,0,32,81
2833,26,33,81
2834,0,34,81
2835,61,35,81
2836,0,1,82
2837,0,2,82
2838,0,3,82
2839,0,4,82
2840,0,5,82
2841,0,6,82
2842,17,7,82
2843,0,8,82
2844,0,9,82
2845,0,10,82
2846,95,11,82
2847,60,12,82
2848,98,13,82
2849,0,14,82
2850,0,15,82
2851,0,16,82
2852,0,17,82
2853,28,18,82
2854,57,19,82
2855,0,20,82
2856,0,21,82
2857,0,22,82
2858,0,23,82
2859,0,24,82
2860,0,25,82
2861,0,26,82
2862,82,27,82
2863,0,28,82
2864,0,29,82
2865,0,30,82
2866,0,31,82
2867,0,32,82
2868,0,33,82
2869,0,34,82
2870,0,35,82
2871,0,1,83
2872,0,2,83
2873,0,3,83
2874,18,4,83
2875,0,5,83
2876,0,6,83
2877,0,7,83
2878,0,8,83
2879,0,9,83
2880,0,10,83
2881,0,11,83
2882,0,12,83
2883,0,13,83
2884,30,14,83
2885,0,15,83
2886,0,16,83
2887,0,17,83
2888,0,18,83
2889,0,19,83
2890,0,20,83
2891,0,21,83
2892,0,22,83
2893,0,23,83
2894,0,24,83
2895,0,25,83
2896,0,26,83
2897,0,27,83
2898,0,28,83
2899,100,29,83
2900,0,30,83
2901,0,31,83
2902,0,32,83
2903,0,33,83
2904,73,34,83
2905,0,35,83
2906,0,1,84
2907,0,2,84
2908,0,3,84
2909,0,4,84
2910,0,5,84
2911,0,6,84
2912,0,7,84
2913,90,8,84
2914,0,9,84
2915,0,10,84
2916,0,11,84
2917,0,12,84
2918,58,13,84
2919,0,14,84
2920,0,15,84
2921,100,16,84
2922,0,17,84
2923,0,18,84
2924,0,19,84
2925,0,20,84
2926,0,21,84
2927,62,22,84
2928,16,23,84
2929,0,24,84
2930,0,25,84
2931,23,26,84
2932,0,27,84
2933,92,28,84
2934,10,29,84
2935,72,30,84
2936,0,31,84
2937,0,32,84
2938,0,33,84
2939,0,34,84
2940,88,35,84
2941,0,1,85
2942,0,2,85
2943,45,3,85
2944,0,4,85
2945,0,5,85
2946,0,6,85
2947,0,7,85
2948,0,8,85
2949,0,9,85
2950,0,10,85
2951,0,11,85
2952,0,12,85
2953,77,13,85
2954,0,14,85
2955,0,15,85
2956,50,16,85
2957,0,17,85
2958,0,18,85
2959,0,19,85
2960,0,20,85
2961,0,21,85
2962,0,22,85
2963,0,23,85
2964,0,24,85
2965,44,25,85
2966,0,26,85
2967,0,27,85
2968,0,28,85
2969,0,29,85
2970,0,30,85
2971,0,31,85
2972,30,32,85
2973,0,33,85
2974,0,34,85
2975,11,35,85
2976,95,1,86
2977,0,2,86
2978,77,3,86
2979,8,4,86
2980,76,5,86
2981,36,6,86
2982,0,7,86
2983,0,8,86
2984,0,9,86
2985,0,10,86
2986,0,11,86
2987,0,12,86
2988,0,13,86
2989,71,14,86
2990,0,15,86
2991,0,16,86
2992,0,17,86
2993,38,18,86
2994,0,19,86
2995,97,20,86
2996,0,21,86
2997,27,22,86
2998,20,23,86
2999,0,24,86
3000,46,25,86
3001,0,26,86
3002,0,27,86
3003,0,28,86
3004,55,29,86
3005,39,30,86
3006,0,31,86
3007,16,32,86
3008,41,33,86
3009,0,34,86
3010,55,35,86
3011,0,1,87
3012,93,2,87
3013,27,3,87
3014,42,4,87
3015,0,5,87
3016,0,6,87
3017,62,7,87
3018,0,8,87
3019,11,9,87
3020,0,10,87
3021,82,11,87
3022,0,12,87
3023,21,13,87
3024,0,14,87
3025,62,15,87
3026,8,16,87
3027,83,17,87
3028,0,18,87
3029,30,19,87
3030,5,20,87
3031,0,21,87
3032,34,22,87
3033,11,23,87
3034,0,24,87
3035,0,25,87
3036,53,26,87
3037,17,27,87
3038,100,28,87
3039,27,29,87
3040,25,30,87
3041,13,31,87
3042,0,32,87
3043,44,33,87
3044,0,34,87
3045,0,35,87
3046,0,1,88
3047,67,2,88
3048,0,3,88
3049,91,4,88
3050,70,5,88
3051,0,6,88
3052,0,7,88
3053,0,8,88
3054,7,9,88
3055,0,10,88
3056,0,11,88
3057,0,12,88
3058,0,13,88
3059,0,14,88
3060,0,15,88
3061,0,16,88
3062,85,17,88
3063,99,18,88
3064,89,19,88
3065,0,20,88
3066,0,21,88
3067,0,22,88
3068,0,23,88
3069,93,24,88
3070,0,25,88
3071,0,26,88
3072,95,27,88
3073,0,28,88
3074,0,29,88
3075,30,30,88
3076,0,31,88
3077,3,32,88
3078,0,33,88
3079,0,34,88
3080,0,35,88
3081,79,1,89
3082,0,2,89
3083,2,3,89
3084,0,4,89
3085,73,5,89
3086,0,6,89
3087,0,7,89
3088,0,8,89
3089,26,9,89
3090,0,10,89
3091,0,11,89
3092,0,12,89
3093,0,13,89
3094,0,14,89
3095,0,15,89
3096,0,16,89
3097,0,17,89
3098,0,18,89
3099,0,19,89
3100,0,20,89
3101,0,21,89
3102,0,22,89
3103,0,23,89
3104,0,24,89
3105,0,25,89
3106,0,26,89
3107,72,27,89
3108,0,28,89
3109,0,29,89
3110,0,30,89
3111,0,31,89
3112,0,32,89
3113,0,33,89
3114,0,34,89
3115,0,35,89
3116,0,1,90
3117,0,2,90
3118,0,3,90
3119,0,4,90
3120,0,5,90
3121,0,6,90
3122,0,7,90
3123,0,8,90
3124,0,9,90
3125,0,10,90
3126,0,11,90
3127,66,12,90
3128,0,13,90
3129,30,14,90
3130,0,15,90
3131,0,16,90
3132,0,17,90
3133,0,18,90
3134,0,19,90
3135,70,20,90
3136,0,21,90
3137,0,22,90
3138,0,23,90
3139,0,24,90
3140,51,25,90
3141,0,26,90
3142,0,27,90
3143,14,28,90
3144,85,29,90
3145,0,30,90
3146,0,31,90
3147,0,32,90
3148,0,33,90
3149,0,34,90
3150,7,35,90
3151,0,1,91
3152,0,2,91
3153,30,3,91
3154,0,4,91
3155,11,5,91
3156,0,6,91
3157,22,7,91
3158,0,8,91
3159,0,9,91
3160,0,10,91
3161,91,11,91
3162,38,12,91
3163,0,13,91
3164,0,14,91
3165,0,15,91
3166,0,16,91
3167,0,17,91
3168,0,18,91
3169,33,19,91
3170,0,20,91
3171,0,21,91
3172,0,22,91
3173,25,23,91
3174,0,24,91
3175,80,25,91
3176,89,26,91
3177,0,27,91
3178,0,28,91
3179,0,29,91
3180,0,30,91
3181,75,31,91
3182,26,32,91
3183,0,33,91
3184,0,34,91
3185,0,35,91
3186,0,1,92
3187,0,2,92
3188,0,3,92
3189,0,4,92
3190,54,5,92
3191,0,6,92
3192,87,7,92
3193,0,8,92
3194,0,9,92
3195,7,10,92
3196,0,11,92
3197,0,12,92
3198,97,13,92
3199,0,14,92
3200,0,15,92
3201,72,16,92
3202,0,17,92
3203,0,18,92
3204,0,19,92
3205,0,20,92
3206,0,21,92
3207,0,22,92
3208,0,23,92
3209,0,24,92
3210,82,25,92
3211,0,26,92
3212,61,27,92
3213,0,28,92
3214,0,29,92
3215,0,30,92
3216,24,31,92
3217,98,32,92
